gnss_lat,gnss_lon,GPS ALTITUDE (m),true_velocity_kmh,GPS ACCURACY (m),GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE,timestamp,DATE (YYYY-MO-DD HH-MI-SS_SSS),acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_z,gyro_x,gyro_y,MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION (Yaw) (Â°),ORIENTATION (Pitch) (Â°),ORIENTATION (Roll ) (Â°),true_velocity,gnss_status,true_lat,true_lon
52.404387539325846,-1.504250393258427,147.01,,4.0,322.48,19 / 21,276927,2019-09-07 09:18:02:206,-0.2993,-1.7173,8.5644,0.0282,0.0123,9.8065,-0.1144,-0.0561,0.0567,2.19,-33.12,11.81,32.81,-81.56,-169.43,17.808314606741572,1.0,52.404387539325846,-1.504250393258427
52.40439049438202,-1.5042719438202248,147.01,,4.0,322.48,19 / 21,277027,2019-09-07 09:18:02:306,-0.7331,-0.0464,9.6693,-0.0229,-0.0426,9.8065,-0.1503,-0.0169,-0.0216,1.88,-33.44,11.06,35.32,-81.67,-169.63,17.875955056179777,1.0,52.40439049438202,-1.5042719438202248
52.4043934494382,-1.5042934943820225,147.01,,4.0,322.48,20 / 22,277127,2019-09-07 09:18:02:406,0.0331,1.388,9.6181,0.0085,0.0462,9.8065,0.0038,-0.0376,-0.1375,2.13,-33.5,11.25,36.28,-81.88,-168.63,17.943595505617978,1.0,52.4043934494382,-1.5042934943820225
52.404396404494385,-1.5043150449438203,147.01,,4.0,322.48,20 / 22,277227,2019-09-07 09:18:02:506,0.2242,-0.5396,9.309,0.021,0.0516,9.8065,0.0496,-0.1262,0.0215,2.19,-33.56,11.06,39.22,-82.19,-166.55,18.01123595505618,1.0,52.404396404494385,-1.5043150449438203
52.40439935955056,-1.504336595505618,147.01,,4.0,322.48,20 / 22,277327,2019-09-07 09:18:02:606,-0.3155,1.1324,9.5472,0.0022,-0.0064,9.8066,-0.141,-0.0296,0.073,1.81,-33.06,10.75,40.69,-82.32,-164.84,18.078876404494384,1.0,52.40439935955056,-1.504336595505618
52.40440231460674,-1.5043581460674158,147.01,,4.0,322.48,20 / 22,277427,2019-09-07 09:18:02:706,-1.0302,1.116,9.8971,-0.0025,-0.0076,9.8066,0.0105,0.0324,0.0653,1.69,-34.06,10.44,44.68,-82.65,-164.38,18.146516853932585,1.0,52.40440231460674,-1.5043581460674158
52.404405269662924,-1.5043796966292136,147.01,,4.0,322.48,20 / 22,277527,2019-09-07 09:18:02:806,-0.0013,1.7597,9.9004,-0.0004,-0.014,9.8066,-0.137,-0.0128,0.0941,2.63,-33.62,10.44,50.48,-82.93,-164.53,18.214157303370786,1.0,52.404405269662924,-1.5043796966292136
52.404408224719106,-1.5044012471910113,147.01,,4.0,322.48,20 / 22,277628,2019-09-07 09:18:02:907,-0.0286,1.9247,9.1858,-0.0184,-0.0173,9.8066,-0.099,0.0019,-0.0018,2.88,-34.19,10.31,50.83,-82.91,-164.32,18.281797752808988,1.0,52.404408224719106,-1.5044012471910113
52.40441117977528,-1.504422797752809,147.01,,4.0,322.48,20 / 22,277728,2019-09-07 09:18:03:007,-0.1714,2.9147,9.9103,0.0312,0.0515,9.8064,0.1474,0.0421,-0.1263,2.69,-33.87,10.31,51.16,-82.81,-164.35,18.349438202247192,1.0,52.40441117977528,-1.504422797752809
52.40441413483146,-1.5044443483146068,147.01,,4.0,322.48,20 / 22,277827,2019-09-07 09:18:03:106,0.3651,1.0598,9.6384,0.0062,0.0257,9.8066,0.1444,-0.0047,0.0288,2.5,-34.37,10.44,50.98,-83.11,-163.66,18.417078651685394,1.0,52.40441413483146,-1.5044443483146068
52.404417089887644,-1.5044658988764046,147.01,,4.0,322.48,20 / 22,277927,2019-09-07 09:18:03:206,0.015,1.2212,10.359,-0.0144,-0.0004,9.8065,-0.0136,-0.0096,0.001,1.94,-34.06,9.69,44.76,-83.28,-162.76,18.484719101123595,1.0,52.404417089887644,-1.5044658988764046
52.40442004494382,-1.5044874494382023,147.01,,4.0,322.48,20 / 22,278027,2019-09-07 09:18:03:306,-0.0875,1.6124,10.7288,-0.0082,-0.0114,9.8066,-0.021,0.0316,0.0243,1.31,-33.5,10.13,37.42,-83.2,-162.19,18.5523595505618,1.0,52.40442004494382,-1.5044874494382023
52.404423,-1.504509,146.42,18.62,3.0,275.04,19 / 21,278128,2019-09-07 09:18:03:407,-0.6069,-0.1387,9.9677,-0.0022,-0.0228,9.8065,0.033,0.0207,0.1132,2.0,-33.25,9.44,49.81,-83.18,-161.95,18.62,1.0,52.404423,-1.504509
52.404421077777776,-1.504535188888889,146.42,,3.0,275.04,19 / 21,278227,2019-09-07 09:18:03:506,-0.5334,0.7548,10.0737,0.0,-0.0162,9.8065,0.0074,-0.1213,0.0622,1.44,-33.44,9.69,38.45,-82.94,-162.06,18.61388888888889,1.0,52.404421077777776,-1.504535188888889
52.40441915555556,-1.5045613777777778,146.42,,3.0,275.04,19 / 21,278327,2019-09-07 09:18:03:606,-1.1645,0.8208,9.5461,0.016,0.018,9.8065,0.0989,-0.0613,0.0665,1.31,-34.31,9.56,40.3,-82.98,-161.19,18.60777777777778,1.0,52.40441915555556,-1.5045613777777778
52.404417233333334,-1.5045875666666668,146.42,,3.0,275.04,19 / 21,278427,2019-09-07 09:18:03:706,0.4828,3.1434,10.0544,0.0085,-0.0113,9.8066,-0.0557,-0.0255,-0.0162,1.31,-34.44,9.75,39.63,-82.87,-161.88,18.601666666666667,1.0,52.404417233333334,-1.5045875666666668
52.404415311111116,-1.5046137555555557,146.42,,3.0,275.04,19 / 21,278528,2019-09-07 09:18:03:807,0.0323,0.8155,9.9442,0.0172,0.024,9.8065,0.1927,-0.0096,0.0261,1.5,-34.37,9.88,45.55,-82.74,-163.58,18.595555555555556,1.0,52.404415311111116,-1.5046137555555557
52.40441338888889,-1.5046399444444445,146.42,,3.0,275.04,19 / 21,278628,2019-09-07 09:18:03:907,0.1722,-0.6886,8.9208,0.016,0.0193,9.8065,0.0675,-0.0431,-0.0006,1.5,-34.12,10.25,45.14,-82.73,-163.88,18.589444444444446,1.0,52.40441338888889,-1.5046399444444445
52.404411466666666,-1.5046661333333333,146.42,,3.0,275.04,19 / 21,278727,2019-09-07 09:18:04:006,-0.0506,0.9113,10.1771,-0.0207,-0.032,9.8066,-0.112,-0.0041,0.0253,1.63,-33.5,10.31,43.88,-82.85,-163.93,18.583333333333336,1.0,52.404411466666666,-1.5046661333333333
52.40440954444445,-1.5046923222222224,146.42,,3.0,275.04,19 / 21,278827,2019-09-07 09:18:04:106,-1.1174,1.5935,8.8979,0.0068,-0.0383,9.8065,-0.112,-0.0036,0.0657,1.06,-33.56,10.13,35.48,-82.69,-164.96,18.577222222222222,1.0,52.40440954444445,-1.5046923222222224
52.40440762222222,-1.5047185111111112,146.42,,3.0,275.04,19 / 21,278927,2019-09-07 09:18:04:206,-2.671,3.0262,9.7939,0.0142,-0.0075,9.8066,-0.1543,-0.1268,0.2395,1.94,-33.19,10.0,40.84,-82.73,-166.29,18.57111111111111,1.0,52.40440762222222,-1.5047185111111112
52.4044057,-1.5047447,146.42,,3.0,275.04,19 / 21,279027,2019-09-07 09:18:04:306,0.8706,-0.0219,9.3139,-0.019,0.0169,9.8065,-0.0079,0.1612,-0.0463,1.63,-33.75,9.94,42.55,-82.86,-165.31,18.565,1.0,52.4044057,-1.5047447
52.40440377777778,-1.5047708888888889,146.42,,3.0,275.04,19 / 21,279127,2019-09-07 09:18:04:406,-0.4672,2.2915,9.6246,0.0059,0.0208,9.8066,0.0426,0.0497,-0.1119,2.13,-33.87,10.06,41.19,-82.94,-166.05,18.55888888888889,1.0,52.40440377777778,-1.5047708888888889
52.404401855555555,-1.504797077777778,146.42,,3.0,275.04,19 / 21,279227,2019-09-07 09:18:04:506,0.5728,-0.6404,10.0312,0.0194,0.0259,9.8065,0.1389,-0.0388,-0.1037,2.31,-34.31,10.94,36.81,-83.17,-166.23,18.552777777777777,1.0,52.404401855555555,-1.504797077777778
52.40439993333334,-1.5048232666666668,146.42,,3.0,275.04,19 / 21,279327,2019-09-07 09:18:04:606,0.5406,0.8186,10.0874,-0.0027,-0.0051,9.8065,-0.0139,0.0238,-0.0256,1.88,-33.75,10.06,39.24,-83.22,-166.72,18.546666666666667,1.0,52.40439993333334,-1.5048232666666668
52.40439801111111,-1.5048494555555556,146.42,,3.0,275.04,19 / 21,279428,2019-09-07 09:18:04:707,0.9628,0.4262,10.0892,0.0109,0.0141,9.8066,-0.001,0.0275,-0.0357,1.69,-32.62,10.19,38.43,-83.17,-166.97,18.540555555555557,1.0,52.40439801111111,-1.5048494555555556
52.40439608888889,-1.5048756444444444,146.42,,3.0,275.04,19 / 21,279527,2019-09-07 09:18:04:806,0.4827,-0.1635,9.4643,-0.0013,-0.0181,9.8066,-0.1161,-0.0091,0.0226,0.63,-33.0,7.75,38.13,-82.93,-167.37,18.534444444444446,1.0,52.40439608888889,-1.5048756444444444
52.40439416666667,-1.5049018333333335,146.42,,3.0,275.04,19 / 21,279627,2019-09-07 09:18:04:906,0.7125,0.1511,9.3876,-0.0127,-0.0081,9.8066,-0.0907,-0.0938,0.0723,0.69,-36.06,7.94,41.73,-82.81,-167.52,18.528333333333332,1.0,52.40439416666667,-1.5049018333333335
52.404392244444445,-1.5049280222222223,146.42,,3.0,275.04,19 / 21,279727,2019-09-07 09:18:05:006,0.9015,-0.0647,9.2461,0.0003,-0.0269,9.8066,-0.2166,0.0423,0.013,1.19,-36.94,10.25,36.56,-82.92,-165.09,18.522222222222222,1.0,52.404392244444445,-1.5049280222222223
52.40439032222222,-1.5049542111111112,146.42,,3.0,275.04,19 / 21,279827,2019-09-07 09:18:05:106,-0.9898,1.5919,9.8284,-0.0166,-0.0561,9.8064,-0.1297,-0.1465,0.095,1.75,-35.19,11.75,35.32,-82.81,-166.41,18.516111111111112,1.0,52.40439032222222,-1.5049542111111112
52.4043884,-1.5049804,146.42,,3.0,275.04,19 / 21,279927,2019-09-07 09:18:05:206,0.8897,1.3281,10.0712,0.0216,-0.0002,9.8065,-0.0212,-0.0049,-0.067,2.44,-33.69,10.88,37.15,-82.86,-166.6,18.51,1.0,52.4043884,-1.5049804
52.40438647777778,-1.505006588888889,146.42,,3.0,275.04,19 / 21,280027,2019-09-07 09:18:05:306,-0.4162,-0.1562,10.4843,0.0022,0.0146,9.8066,0.1648,0.0342,-0.0164,2.31,-34.06,10.56,36.47,-82.91,-166.96,18.50388888888889,1.0,52.40438647777778,-1.505006588888889
52.40438455555556,-1.5050327777777779,146.42,,3.0,275.04,20 / 22,280128,2019-09-07 09:18:05:407,1.0521,1.252,9.4737,-0.0159,-0.0433,9.8065,-0.062,0.0141,0.0413,2.31,-34.19,10.56,34.63,-82.91,-168.23,18.497777777777777,1.0,52.40438455555556,-1.5050327777777779
52.404382633333334,-1.5050589666666667,146.42,,3.0,275.04,20 / 22,280227,2019-09-07 09:18:05:506,2.3192,2.3118,9.6538,-0.049,-0.0401,9.8064,-0.0583,0.146,-0.0766,2.25,-34.75,11.06,37.29,-82.58,-167.47,18.491666666666667,1.0,52.404382633333334,-1.5050589666666667
52.40438071111111,-1.5050851555555556,146.42,,3.0,275.04,20 / 22,280327,2019-09-07 09:18:05:606,-0.7617,3.3307,10.1604,0.0141,0.0636,9.8064,0.1184,-0.0057,0.0396,1.75,-33.87,11.31,36.4,-82.67,-167.48,18.485555555555557,1.0,52.40438071111111,-1.5050851555555556
52.40437878888889,-1.5051113444444446,146.42,,3.0,275.04,20 / 22,280427,2019-09-07 09:18:05:706,1.9921,0.0386,9.5192,0.0149,0.0654,9.8064,0.1916,0.1542,-0.1212,2.25,-34.31,10.75,37.1,-83.01,-166.33,18.479444444444447,1.0,52.40437878888889,-1.5051113444444446
52.40437686666667,-1.5051375333333334,146.42,,3.0,275.04,20 / 22,280528,2019-09-07 09:18:05:807,0.8674,1.3326,10.8106,-0.0173,-0.0283,9.8065,-0.1342,0.0864,-0.1211,2.5,-33.56,11.13,43.05,-82.72,-167.45,18.473333333333333,1.0,52.40437686666667,-1.5051375333333334
52.40437494444444,-1.5051637222222223,146.42,,3.0,275.04,20 / 22,280628,2019-09-07 09:18:05:907,2.1269,-0.4456,9.7105,0.001,-0.0039,9.8066,-0.0283,0.1448,-0.1175,2.63,-33.56,10.75,40.86,-82.78,-168.87,18.467222222222222,1.0,52.40437494444444,-1.5051637222222223
52.404373022222224,-1.5051899111111111,146.42,,3.0,275.04,20 / 22,280728,2019-09-07 09:18:06:007,-0.1372,-0.2823,9.5514,0.012,0.0041,9.8066,0.0312,0.0992,-0.075,2.44,-34.37,10.88,31.3,-82.8,-170.65,18.461111111111112,1.0,52.404373022222224,-1.5051899111111111
52.4043711,-1.5052161000000002,146.42,,3.0,275.04,20 / 22,280827,2019-09-07 09:18:06:106,1.4966,0.3708,9.7833,0.0186,0.0252,9.8066,0.0236,0.1243,-0.1275,2.75,-33.62,11.0,35.41,-82.94,-172.35,18.455000000000002,1.0,52.4043711,-1.5052161000000002
52.40436917777778,-1.505242288888889,146.42,,3.0,275.04,20 / 22,280927,2019-09-07 09:18:06:206,1.0594,-0.9377,9.0537,-0.0045,0.0037,9.8066,-0.0816,0.0915,-0.0811,2.88,-34.12,11.31,33.5,-83.06,-173.44,18.448888888888888,1.0,52.40436917777778,-1.505242288888889
52.404367255555556,-1.5052684777777778,146.42,,3.0,275.04,20 / 22,281029,2019-09-07 09:18:06:308,1.3015,1.7838,10.2438,-0.0027,-0.0359,9.8065,-0.2004,0.1157,0.0257,3.38,-33.94,11.88,30.12,-83.08,-173.68,18.442777777777778,1.0,52.404367255555556,-1.5052684777777778
52.40436533333333,-1.5052946666666667,146.42,,3.0,275.04,19 / 21,281127,2019-09-07 09:18:06:406,0.984,0.1031,10.3901,0.004,0.0118,9.8066,0.1329,0.0105,0.082,3.75,-33.81,12.25,34.71,-83.13,-174.48,18.436666666666667,1.0,52.40436533333333,-1.5052946666666667
52.40436341111111,-1.5053208555555557,146.42,,3.0,275.04,19 / 21,281227,2019-09-07 09:18:06:506,0.8377,-0.6779,9.819,-0.0068,-0.0062,9.8066,0.128,0.0687,-0.0215,3.63,-33.56,12.06,35.54,-82.9,-174.26,18.430555555555557,1.0,52.40436341111111,-1.5053208555555557
52.40436148888889,-1.5053470444444446,146.42,,3.0,275.04,19 / 21,281327,2019-09-07 09:18:06:606,2.7649,0.2415,9.6468,0.0126,0.0182,9.8065,0.0457,0.0207,0.0713,3.19,-33.5,12.25,31.48,-82.64,-173.07,18.424444444444447,1.0,52.40436148888889,-1.5053470444444446
52.40435956666666,-1.5053732333333334,146.42,,3.0,275.04,19 / 21,281427,2019-09-07 09:18:06:706,1.6314,1.0963,9.7291,-0.0062,0.021,9.8066,0.0,0.0881,0.019,3.06,-33.56,12.31,33.66,-82.72,-171.75,18.418333333333333,1.0,52.40435956666666,-1.5053732333333334
52.404357644444445,-1.5053994222222222,146.42,,3.0,275.04,19 / 21,281527,2019-09-07 09:18:06:806,1.3831,-0.4701,9.4261,0.0141,0.0121,9.8065,0.005,0.0581,0.0383,3.0,-33.75,12.69,31.25,-82.75,-171.58,18.412222222222223,1.0,52.404357644444445,-1.5053994222222222
52.40435572222222,-1.5054256111111113,146.42,,3.0,275.04,19 / 21,281627,2019-09-07 09:18:06:906,1.0713,-0.558,9.5789,-0.0044,-0.0015,9.8066,-0.0117,0.0817,0.0165,2.88,-33.62,12.06,33.85,-82.86,-171.38,18.406111111111112,1.0,52.40435572222222,-1.5054256111111113
52.4043538,-1.5054518000000001,146.42,,3.0,275.04,19 / 21,281727,2019-09-07 09:18:07:006,1.0544,0.2083,9.9441,-0.0158,0.0046,9.8066,0.0124,0.0467,0.0253,3.25,-33.62,12.94,32.84,-82.98,-170.09,18.400000000000002,1.0,52.4043538,-1.5054518000000001
52.40435187777778,-1.505477988888889,146.42,,3.0,275.04,19 / 21,281828,2019-09-07 09:18:07:107,2.4007,-0.2004,10.1203,-0.0032,-0.0007,9.8065,0.0249,0.1365,-0.0758,3.0,-33.5,12.63,33.24,-83.03,-169.45,18.39388888888889,1.0,52.40435187777778,-1.505477988888889
52.40434995555555,-1.5055041777777778,146.42,,3.0,275.04,19 / 21,281927,2019-09-07 09:18:07:206,1.5257,0.4629,10.5988,0.0035,0.005,9.8066,0.0997,0.0485,0.0021,3.0,-33.19,13.63,31.06,-82.82,-169.8,18.387777777777778,1.0,52.40434995555555,-1.5055041777777778
52.404348033333335,-1.5055303666666668,146.42,,3.0,275.04,19 / 21,282027,2019-09-07 09:18:07:306,0.6532,0.1079,10.0866,0.0061,0.0074,9.8066,0.1314,0.1386,-0.1105,3.69,-33.44,13.06,37.96,-82.67,-170.38,18.381666666666668,1.0,52.404348033333335,-1.5055303666666668
52.40434611111111,-1.5055565555555557,146.42,,3.0,275.04,19 / 21,282128,2019-09-07 09:18:07:407,2.0175,-1.5871,9.9842,0.0101,-0.009,9.8065,-0.0286,-0.0304,0.0197,3.81,-33.25,13.88,33.9,-82.64,-171.61,18.375555555555557,1.0,52.40434611111111,-1.5055565555555557
52.404344188888885,-1.5055827444444445,146.42,,3.0,275.04,19 / 21,282228,2019-09-07 09:18:07:507,0.9028,1.3466,9.7218,0.0224,0.0229,9.8065,0.0302,0.0247,0.001,4.0,-33.5,13.75,33.42,-82.78,-171.78,18.369444444444444,1.0,52.404344188888885,-1.5055827444444445
52.40434226666667,-1.5056089333333333,146.42,,3.0,275.04,19 / 21,282327,2019-09-07 09:18:07:606,1.0261,0.8012,9.8019,-0.005,-0.0127,9.8066,-0.0458,0.0387,0.0787,4.0,-32.75,14.0,32.97,-82.76,-172.15,18.363333333333333,1.0,52.40434226666667,-1.5056089333333333
52.40434034444444,-1.5056351222222224,146.42,,3.0,275.04,19 / 21,282427,2019-09-07 09:18:07:706,1.8409,-0.0774,9.7214,0.0063,-0.0144,9.8066,-0.0673,0.1301,-0.0038,4.25,-32.69,14.69,30.77,-82.78,-172.23,18.357222222222223,1.0,52.40434034444444,-1.5056351222222224
52.404338422222224,-1.5056613111111112,146.42,,3.0,275.04,19 / 21,282527,2019-09-07 09:18:07:806,1.7911,0.8123,10.4333,0.0063,0.0194,9.8066,0.1381,0.093,-0.0185,4.56,-33.56,13.94,37.41,-82.75,-172.6,18.351111111111113,1.0,52.404338422222224,-1.5056613111111112
52.4043365,-1.5056875,146.42,,3.0,275.04,19 / 21,282627,2019-09-07 09:18:07:906,0.3883,-0.8309,9.8341,0.0044,0.026,9.8065,0.0571,0.1033,-0.0425,4.5,-33.0,14.38,37.8,-82.86,-171.84,18.345,1.0,52.4043365,-1.5056875
52.404334577777774,-1.505713688888889,146.42,,3.0,275.04,19 / 21,282727,2019-09-07 09:18:08:006,1.6452,0.2086,10.141,-0.0051,-0.0014,9.8066,0.0208,0.0628,-0.0159,3.88,-33.25,14.44,33.92,-82.84,-171.33,18.33888888888889,1.0,52.404334577777774,-1.505713688888889
52.40433265555556,-1.5057398777777777,146.42,,3.0,275.04,19 / 21,282827,2019-09-07 09:18:08:106,1.0643,0.3193,10.3604,0.0018,-0.0049,9.8066,0.0604,0.0674,-0.0079,4.25,-33.19,14.38,34.38,-82.82,-171.01,18.33277777777778,1.0,52.40433265555556,-1.5057398777777777
52.40433073333333,-1.5057660666666668,146.42,,3.0,275.04,19 / 21,282928,2019-09-07 09:18:08:207,1.2544,0.4321,9.9801,-0.0048,-0.0083,9.8066,-0.0368,0.0596,0.008,4.63,-33.25,14.75,35.97,-82.7,-171.67,18.326666666666668,1.0,52.40433073333333,-1.5057660666666668
52.404328811111114,-1.5057922555555556,146.42,,3.0,275.04,19 / 21,283028,2019-09-07 09:18:08:307,2.2651,0.823,10.3162,0.004,-0.0019,9.8066,-0.0409,0.1122,-0.0407,4.38,-32.75,15.06,31.51,-82.73,-171.73,18.320555555555558,1.0,52.404328811111114,-1.5057922555555556
52.40432688888889,-1.5058184444444445,146.42,,3.0,275.04,19 / 21,283127,2019-09-07 09:18:08:406,1.6767,0.3297,9.8146,0.0098,0.0039,9.8066,0.0649,0.1156,0.0031,4.81,-33.0,15.44,35.01,-82.76,-172.34,18.314444444444444,1.0,52.40432688888889,-1.5058184444444445
52.404324966666664,-1.5058446333333333,146.42,,3.0,275.04,19 / 21,283228,2019-09-07 09:18:08:507,1.3091,0.3337,9.8493,0.0048,0.0067,9.8066,-0.0093,0.0915,0.0185,5.44,-33.25,15.31,34.85,-82.81,-172.4,18.308333333333334,1.0,52.404324966666664,-1.5058446333333333
52.404323044444446,-1.5058708222222223,146.42,,3.0,275.04,19 / 21,283327,2019-09-07 09:18:08:606,1.7161,-0.4192,9.7778,0.0084,0.0007,9.8066,0.0437,0.1073,0.0001,5.13,-32.69,14.81,34.49,-82.82,-172.67,18.302222222222223,1.0,52.404323044444446,-1.5058708222222223
52.40432112222222,-1.5058970111111112,146.42,,3.0,275.04,19 / 21,283427,2019-09-07 09:18:08:706,1.8228,0.1632,9.8509,-0.0039,0.0016,9.8066,-0.0477,0.121,-0.0019,4.94,-33.44,15.19,34.63,-82.88,-172.49,18.296111111111113,1.0,52.40432112222222,-1.5058970111111112
52.404319199999996,-1.5059232,146.42,,3.0,275.04,19 / 21,283527,2019-09-07 09:18:08:806,0.7153,-0.6215,9.513,-0.0022,-0.0011,9.8066,0.0335,0.0543,0.0449,4.81,-33.06,15.69,33.61,-82.93,-171.67,18.29,1.0,52.404319199999996,-1.5059232
52.40431727777778,-1.5059493888888889,146.42,,3.0,275.04,19 / 21,283627,2019-09-07 09:18:08:906,1.9117,0.0531,10.1279,0.0045,0.0187,9.8065,-0.0634,0.1042,-0.005,5.69,-32.69,15.63,38.76,-82.96,-170.55,18.28388888888889,1.0,52.40431727777778,-1.5059493888888889
52.40431535555555,-1.505975577777778,146.42,,3.0,275.04,19 / 21,283727,2019-09-07 09:18:09:006,1.1105,0.0987,10.3404,0.0084,0.0043,9.8066,0.0553,0.0552,-0.053,4.75,-32.56,16.13,35.31,-83.0,-170.24,18.27777777777778,1.0,52.40431535555555,-1.505975577777778
52.404313433333336,-1.5060017666666667,146.42,,3.0,275.04,19 / 21,283827,2019-09-07 09:18:09:106,1.8278,0.4995,10.0289,0.0022,-0.0101,9.8065,-0.0148,0.0482,-0.0245,4.63,-33.44,16.38,34.05,-82.91,-171.35,18.27166666666667,1.0,52.404313433333336,-1.5060017666666667
52.40431151111111,-1.5060279555555556,146.42,,3.0,275.04,19 / 21,283928,2019-09-07 09:18:09:207,2.162,-0.0986,10.61,0.0123,0.0031,9.8066,0.1814,0.0771,-0.0665,4.94,-32.62,15.44,34.54,-83.03,-172.37,18.265555555555554,1.0,52.40431151111111,-1.5060279555555556
52.404309588888886,-1.5060541444444444,146.42,,3.0,275.04,19 / 21,284027,2019-09-07 09:18:09:306,0.528,0.7409,10.2946,-0.0045,0.0022,9.8066,-0.0622,-0.0071,0.1049,5.0,-33.12,16.56,28.77,-83.02,-174.06,18.259444444444444,1.0,52.404309588888886,-1.5060541444444444
52.40430766666667,-1.5060803333333335,146.42,,3.0,275.04,19 / 21,284128,2019-09-07 09:18:09:407,2.1602,-1.1204,11.1065,-0.0045,-0.0007,9.8066,0.0403,0.0211,0.0488,4.81,-32.19,16.56,28.18,-82.91,-174.45,18.253333333333334,1.0,52.40430766666667,-1.5060803333333335
52.40430574444444,-1.5061065222222223,146.42,,3.0,275.04,19 / 21,284227,2019-09-07 09:18:09:506,1.5405,-0.6755,9.0525,-0.008,-0.0134,9.8066,0.0577,0.078,0.0694,4.69,-32.56,16.81,29.87,-82.87,-173.34,18.247222222222224,1.0,52.40430574444444,-1.5061065222222223
52.40430382222222,-1.5061327111111111,146.42,,3.0,275.04,19 / 21,284327,2019-09-07 09:18:09:606,0.8646,-0.258,8.4256,0.0003,0.0246,9.8066,-0.0661,0.1741,-0.0153,4.75,-33.12,16.19,32.97,-83.1,-171.99,18.241111111111113,1.0,52.40430382222222,-1.5061327111111111
52.4043019,-1.5061589,146.42,,3.0,275.04,19 / 21,284428,2019-09-07 09:18:09:707,1.5192,1.2878,10.2159,0.013,0.0282,9.8065,-0.0818,0.1084,0.0096,4.38,-32.62,16.81,28.12,-83.37,-171.19,18.235,1.0,52.4043019,-1.5061589
52.404299977777775,-1.506185088888889,146.42,,3.0,275.04,19 / 21,284528,2019-09-07 09:18:09:807,1.1801,0.3159,10.3871,0.0147,0.0082,9.8066,0.1203,0.0908,-0.031,4.56,-32.44,17.19,30.77,-83.41,-171.88,18.22888888888889,1.0,52.404299977777775,-1.506185088888889
52.40429805555556,-1.5062112777777779,146.42,,3.0,275.04,19 / 21,284627,2019-09-07 09:18:09:906,1.0702,-2.2469,9.5423,-0.0046,-0.0445,9.8065,0.0914,0.0259,-0.0599,4.88,-32.19,17.88,28.54,-83.15,-172.77,18.22277777777778,1.0,52.40429805555556,-1.5062112777777779
52.40429613333333,-1.5062374666666667,146.42,,3.0,275.04,19 / 21,284727,2019-09-07 09:18:10:006,1.9275,0.4243,10.392,-0.0091,-0.0165,9.8066,0.0118,0.0946,-0.0409,4.56,-32.31,18.38,28.05,-82.84,-173.43,18.21666666666667,1.0,52.40429613333333,-1.5062374666666667
52.40429421111111,-1.5062636555555555,146.42,,3.0,275.04,19 / 21,284827,2019-09-07 09:18:10:106,1.5319,0.0808,10.1778,0.0004,0.0088,9.8066,-0.0126,0.1089,0.024,4.38,-33.19,17.81,25.99,-83.08,-172.14,18.210555555555555,1.0,52.40429421111111,-1.5062636555555555
52.40429228888889,-1.5062898444444446,146.42,,3.0,275.04,19 / 21,284927,2019-09-07 09:18:10:206,1.532,0.3336,9.4636,0.0141,0.0254,9.8065,-0.0816,0.1382,0.0188,4.56,-32.94,16.63,31.29,-83.24,-171.83,18.204444444444444,1.0,52.40429228888889,-1.5062898444444446
52.404290366666665,-1.5063160333333334,146.42,,3.0,275.04,19 / 21,285028,2019-09-07 09:18:10:307,1.5683,0.8407,9.4364,0.0202,0.0116,9.8065,-0.1873,0.0856,-0.0148,4.19,-32.56,16.44,28.84,-83.23,-171.9,18.198333333333334,1.0,52.404290366666665,-1.5063160333333334
52.40428844444444,-1.5063422222222222,146.42,,3.0,275.04,20 / 22,285127,2019-09-07 09:18:10:406,0.8917,0.822,10.1115,0.0087,0.0034,9.8065,0.0662,0.0819,-0.0742,4.0,-32.62,16.44,27.26,-83.28,-173.11,18.192222222222224,1.0,52.40428844444444,-1.5063422222222222
52.40428652222222,-1.506368411111111,146.42,,3.0,275.04,20 / 22,285227,2019-09-07 09:18:10:506,1.5403,-0.5716,9.6668,0.006,-0.0075,9.8066,0.0421,0.0775,-0.0429,3.5,-32.69,17.25,26.23,-83.17,-172.88,18.18611111111111,1.0,52.40428652222222,-1.506368411111111
52.4042846,-1.5063946000000001,146.42,,3.0,275.04,20 / 22,285327,2019-09-07 09:18:10:606,1.8692,0.5595,10.2989,-0.0026,0.0201,9.8065,0.0028,0.0951,-0.0093,3.94,-32.69,18.31,25.58,-83.06,-172.47,18.18,1.0,52.4042846,-1.5063946000000001
52.40428267777778,-1.506420788888889,146.42,,3.0,275.04,20 / 22,285427,2019-09-07 09:18:10:706,0.2471,-0.3865,9.6908,-0.02,-0.0093,9.8066,0.0625,-0.0105,0.0602,3.63,-31.62,18.0,26.22,-83.0,-171.85,18.17388888888889,1.0,52.40428267777778,-1.506420788888889
52.404280755555554,-1.5064469777777778,146.42,,3.0,275.04,20 / 22,285527,2019-09-07 09:18:10:806,1.3531,0.4061,9.9019,-0.0206,-0.0114,9.8066,-0.062,0.0479,0.0182,3.63,-32.5,18.44,29.02,-82.91,-169.67,18.16777777777778,1.0,52.404280755555554,-1.5064469777777778
